source_path,recommendation_type,recommended_target_or_slug,rationale
/mo-ban-ve-vietjet-air-0-dong-chao-mung-khai-truong-chang-ha-noi-singapore,create_specific_landing,/mo-ban-ve-vietjet-air-0-dong-chao-mung-khai-truong-chang-ha-noi-singapore,"Nhu cầu cụ thể Vietjet, tuyến Hà Nội–Singapore và giá 0 đồng; 3 impression, chưa có route tương đương."
/china-airlines-khuyen-mai-ve-di-my-chi-tu-250-usd,create_specific_landing,/china-airlines-khuyen-mai-ve-di-my-chi-tu-250-usd,"Query nêu rõ China Airlines đi Mỹ và khuyến mãi; 3 impression, không có landing tương đương để remap."
/khuyen-mai-12-ve-0-dong-cung-vietjet-air-don-he-soi-dong,create_specific_landing,/khuyen-mai-12-ve-0-dong-cung-vietjet-air-don-he-soi-dong,"Bài khuyến mãi Vietjet cụ thể; 3 impression nhưng hub khuyến mãi không giữ đủ intent chiến dịch."
/vietnam-airlines-den-dong-nam-a-gia-ve-tam-tay-chi-tu-200-000d,create_specific_landing,/vietnam-airlines-den-dong-nam-a-gia-ve-tam-tay-chi-tu-200-000d,"Nhu cầu cụ thể Vietnam Airlines đi Đông Nam Á và giá; query có giá quốc tế, chưa có route tương đương."
/tag/ve-vietnam-airlines-giam-gia-di-bangkok,retire_low_value,/tag/ve-vietnam-airlines-giam-gia-di-bangkok,"Tag mỏng, chỉ có query site và 3 impression; không có tín hiệu intent đủ hữu ích để duy trì hoặc chuyển hướng."
/tag/korean-air-km-ve-khu-hoi-di-nhat-ban-gia-re,retire_low_value,/tag/korean-air-km-ve-khu-hoi-di-nhat-ban-gia-re,"Tag mỏng, query chỉ là site và 3 impression; không nên redirect sang hub cẩm nang không tương đương."
/chi-tu-88-000d-ve-jetstar-cuoi-tuan-sieu-khuyen-mai,create_specific_landing,/chi-tu-88-000d-ve-jetstar-cuoi-tuan-sieu-khuyen-mai,"Nhu cầu khuyến mãi Jetstar theo giá và cuối tuần; 3 impression, chưa có route cụ thể tương đương."
/khuyen-mai-ngay-10-10-vietnam-airlines-giam-10-gia-ve,create_specific_landing,/khuyen-mai-ngay-10-10-vietnam-airlines-giam-10-gia-ve,"Chiến dịch giảm 10% của Vietnam Airlines là intent cụ thể; 3 impression, hub khuyến mãi không đủ sát."
/khang-vuong-booking-thong-bao-lich-nghi-tet-nguyen-dan-2021,retire_low_value,/khang-vuong-booking-thong-bao-lich-nghi-tet-nguyen-dan-2021,"Thông báo lịch nghỉ Tết 2021 đã lỗi thời, không có query và chỉ 2 impression; giá trị tìm kiếm hiện tại thấp."
/tag/khuyen-mai-qatar-airways,retire_low_value,/tag/khuyen-mai-qatar-airways,"Tag mỏng, không có query và chỉ 2 impression; không có lý do giữ hoặc chuyển sang hub chung."
/dat-mua-ve-may-bay-starlux-airlines-di-san-jose,create_specific_landing,/dat-mua-ve-may-bay-starlux-airlines-di-san-jose,"Intent mua vé theo hãng và tuyến San Jose rất cụ thể; 2 impression, route hợp lệ tương đương chưa tồn tại."
/tag/jetstar-km-ve-chi-tu-11-000d,retire_low_value,/tag/jetstar-km-ve-chi-tu-11-000d,"Tag mỏng, không có query và chỉ 2 impression; không redirect file/tag sang trang nội dung chung."
