source_path,recommendation_type,recommended_target_or_slug,rationale
/dat-mua-ve-san-jose-my-ve-ho-chi-minh-ha-noi-gia-re,create_specific_landing,/dat-mua-ve-san-jose-my-ve-ho-chi-minh-ha-noi-gia-re,"Impression có nhu cầu tuyến San Jose–Hồ Chí Minh/Hà Nội; chưa có route tương đương nên giữ URL để tạo landing cụ thể."
/doi-ngay-ve-may-bay-china-airlines-di-kentucky-my,create_specific_landing,/doi-ngay-ve-may-bay-china-airlines-di-kentucky-my,"Top query nêu rõ đổi vé China Airlines đi Mỹ/Kentucky; chưa có route đổi vé tương đương, cần landing riêng thay vì đẩy về hub."
/uu-dai-mua-1-tang-1-ve-business-class-malaysia-airlines,create_specific_landing,/uu-dai-mua-1-tang-1-ve-business-class-malaysia-airlines,"Top query tập trung Business Class Malaysia Airlines và ưu đãi; chưa có route tương đương nên giữ URL cho landing ưu đãi cụ thể."
/dat-ve-ngay-bay-khap-gioi-voi-ve-qatar-airways-chi-tu-14900000d,create_specific_landing,/dat-ve-ngay-bay-khap-gioi-voi-ve-qatar-airways-chi-tu-14900000d,"Top query là đặt vé Qatar Airways; route bài viết Qatar hiện có khác nhu cầu đặt vé, nên giữ URL tạo landing chuyển đổi đúng intent."
/doi-ngay-ve-may-bay-china-airlines-di-detroit-my,create_specific_landing,/doi-ngay-ve-may-bay-china-airlines-di-detroit-my,"Impression gắn với đổi vé China Airlines đi Mỹ/Detroit; không có route đích tương đương nên giữ URL và xây landing tuyến cụ thể."
/tag/ve-may-bay-di-kuala-lumpur-gia-re,retire_low_value,/tag/ve-may-bay-di-kuala-lumpur-gia-re,"URL tag mỏng, không click và chỉ có impression; không có giá trị intent độc lập để redirect sang hub vé máy bay."
/chia-se-kinh-nghiem-di-may-bay-cho-ba-bau,create_specific_landing,/chia-se-kinh-nghiem-di-may-bay-cho-ba-bau,"Top query thể hiện nhu cầu hướng dẫn bà bầu đi máy bay; chưa có route tương đương nên giữ URL để tạo nội dung chuyên biệt."
/bamboo-airways-uu-dai-giam-den-20-ve-thu-3-hang-tuan,create_specific_landing,/bamboo-airways-uu-dai-giam-den-20-ve-thu-3-hang-tuan,"Top query nêu ưu đãi Bamboo và booking; chưa có route tương đương nên giữ URL để xây landing hãng/khuyến mãi."
/mau-xac-nhan-nhan-than-khi-di-may-bay-co-tac-dung-gi,create_specific_landing,/mau-xac-nhan-nhan-than-khi-di-may-bay-co-tac-dung-gi,"Top query là mẫu giấy xác nhận nhân thân khi bay; đây là nhu cầu hướng dẫn cụ thể, chưa có route tương đương để remap."
/uu-dai-giam-gia-25-ve-hang-thuong-gia-bamboo-airways,create_specific_landing,/uu-dai-giam-gia-25-ve-hang-thuong-gia-bamboo-airways,"Top query tập trung hạng thương gia và mã giảm giá Bamboo; chưa có route tương đương nên giữ URL cho landing chuyên biệt."
/vietjet-air-giam-99-ve-may-bay-gia-re-sale-12-12,create_specific_landing,/vietjet-air-giam-99-ve-may-bay-gia-re-sale-12-12,"Top query thể hiện intent săn sale Vietjet/vé giá rẻ; không có route khuyến mãi tương đương, cần giữ URL để tạo landing cụ thể."
/tag/dat-ve-may-bay-di-malaysia,retire_low_value,/tag/dat-ve-may-bay-di-malaysia,"URL tag không click, không có top query và intent quá mỏng; nên loại khỏi migration thay vì redirect sang hub chung."
