source_path,recommendation_type,recommended_target_or_slug,rationale
/vietjet-air-khai-truong-duong-bay-ha-noi-dai-bac,create_specific_landing,/vietjet-air-khai-truong-duong-bay-ha-noi-dai-bac,"Truy vấn tập trung hotline, đại lý và văn phòng Vietjet tại Hà Nội; route hiện tại /cam-nang-bay không tương đương."
/kham-pha-net-doc-dao-cua-thai-lan-qua-goc-nhin-tu-tren-cao,create_specific_landing,/kham-pha-net-doc-dao-cua-thai-lan-qua-goc-nhin-tu-tren-cao,"Bài có chủ đề du lịch Thái Lan riêng; không có route hợp lệ tương đương, nên giữ URL để phát triển nội dung."
/tang-tan-suat-bay-di-singapore-dai-bac-ve-vietnam-airlines-uu-dai-chi-tu-120-usd,create_specific_landing,/tang-tan-suat-bay-di-singapore-dai-bac-ve-vietnam-airlines-uu-dai-chi-tu-120-usd,"Nhu cầu cụ thể về chuyến bay Singapore và Vietnam Airlines; query VN653, không phù hợp hub khuyến mãi chung."
/tag/ve-may-bay-di-duc-gia-re,retire_low_value,/tag/ve-may-bay-di-duc-gia-re,"Tag mỏng, 0 click và chỉ 12 impression; không có query chứng minh intent cần giữ, không redirect sang hub."
/bay-quoc-te-khong-can-nhin-gia-ve-vietnam-airlines-khu-hoi-chi-tu-100-usd,create_specific_landing,/bay-quoc-te-khong-can-nhin-gia-ve-vietnam-airlines-khu-hoi-chi-tu-100-usd,"Nội dung gắn Vietnam Airlines và vé khứ hồi quốc tế; không có route hãng hoặc ưu đãi tương đương thật sự."
/ve-emirates-du-lich-khap-the-gioi-chi-tu-5-297-000d,create_specific_landing,/ve-emirates-du-lich-khap-the-gioi-chi-tu-5-297-000d,"Nhu cầu cụ thể về vé Emirates và mức giá; route /cam-nang-bay quá rộng, cần giữ URL để xây landing riêng."
/tag/air-asia-km-ve-di-malaysia-gia-re,retire_low_value,/tag/air-asia-km-ve-di-malaysia-gia-re,"Tag khuyến mãi mỏng, 0 click và 12 impression; không có query hữu ích, không chuyển file tag sang trang nội dung."
/tag/ve-may-bay-etihad-gia-re,retire_low_value,/tag/ve-may-bay-etihad-gia-re,"Tag vé Etihad mỏng, 0 click và 12 impression; thiếu tín hiệu query, nên loại bỏ thay vì redirect sang hub vé."
/khuyen-mai-lon-tu-vietjet-chi-6-500-vnd-trai-nghiem-thai-lan,create_specific_landing,/khuyen-mai-lon-tu-vietjet-chi-6-500-vnd-trai-nghiem-thai-lan,"Query 6500 baht to vnd cho thấy chủ đề giá và quy đổi cụ thể; giữ URL, không redirect về hub khuyến mãi."
/ve-khu-hoi-qatar-giam-den-30-chi-tu-177-trieu-dong-bay-khap-chau-au-het-mua-dong,create_specific_landing,/ve-khu-hoi-qatar-giam-den-30-chi-tu-177-trieu-dong-bay-khap-chau-au-het-mua-dong,"Nhu cầu cụ thể về vé khứ hồi Qatar đi châu Âu; /cam-nang-bay không cùng intent thương mại."
/thu-5-ruc-ro-vietnam-airlines-khuyen-mai-chi-tu-513-000-vnd,create_specific_landing,/thu-5-ruc-ro-vietnam-airlines-khuyen-mai-chi-tu-513-000-vnd,"Query nêu rõ chương trình Thứ 5 Rực Rỡ và Vietnam Airlines; cần landing riêng thay vì hub khuyến mãi."
/scoot-mo-ban-ve-1-chieu-di-berlin-duc-chi-tu-299-usd-uu-dai,create_specific_landing,/scoot-mo-ban-ve-1-chieu-di-berlin-duc-chi-tu-299-usd-uu-dai,"Ưu đãi cụ thể Scoot, vé một chiều Berlin và giá 299 USD; không có route hợp lệ tương đương để remap." 
