source_path,recommendation_type,recommended_target_or_slug,rationale
/tag/scoot-khuyen-mai-ve-mot-chieu-chi-tu-31-usd,retire_low_value,/tag/scoot-khuyen-mai-ve-mot-chieu-chi-tu-31-usd,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/tag/ve-11-000-d-cua-jetstar,retire_low_value,/tag/ve-11-000-d-cua-jetstar,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/tag/ve-may-bay-di-my-gia-re,retire_low_value,/tag/ve-may-bay-di-my-gia-re,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/ve-may-bay-di-phu-quoc,create_specific_landing,/ve-may-bay-di-phu-quoc,"Nhu cầu tuyến đến Phú Quốc là intent điểm đến cụ thể; chưa có route tương đương, giữ URL để xây landing riêng."
/vui-say-bay-gia-re-cung-ve-air-asia-chi-tu-31-usd-chieu,create_specific_landing,/vui-say-bay-gia-re-cung-ve-air-asia-chi-tu-31-usd-chieu,"Bài ưu đãi hãng bay/tuyến bay cụ thể có intent riêng; không có route đích tương đương hợp lệ, giữ URL để tạo landing chuyên biệt."
/co-hoi-kham-pha-gioi-muon-mau-cung-voi-ve-bay-chi-tu-43-usd-cung-air-asia,create_specific_landing,/co-hoi-kham-pha-gioi-muon-mau-cung-voi-ve-bay-chi-tu-43-usd-cung-air-asia,"Bài ưu đãi hãng bay/tuyến bay cụ thể có intent riêng; không có route đích tương đương hợp lệ, giữ URL để tạo landing chuyên biệt."
/tag/ve-bay-jetstar-chi-tu-23k-cung-an-mung-chien-thang-doi-tuyen-u23-viet-nam-buoc-vao-chung-ket,retire_low_value,/tag/ve-bay-jetstar-chi-tu-23k-cung-an-mung-chien-thang-doi-tuyen-u23-viet-nam-buoc-vao-chung-ket,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/du-lich-thoa-thich-voi-ve-vna-khu-hoi-ha-noi-bangkok-chi-tu-899-000d,create_specific_landing,/du-lich-thoa-thich-voi-ve-vna-khu-hoi-ha-noi-bangkok-chi-tu-899-000d,"Bài ưu đãi vietnam airlines/tuyến hà nội–bangkok có intent riêng; không có route đích tương đương hợp lệ, giữ URL để tạo landing chuyên biệt."
/malindo-air-uu-dai-khung-san-ve-thuong-gia-bay-tha-ga-chi-tu-74-usd,create_specific_landing,/malindo-air-uu-dai-khung-san-ve-thuong-gia-bay-tha-ga-chi-tu-74-usd,"Bài ưu đãi malindo air có intent riêng; không có route đích tương đương hợp lệ, giữ URL để tạo landing chuyên biệt."
/tag/ve-may-bay-di-hongkong-gia-re,retire_low_value,/tag/ve-may-bay-di-hongkong-gia-re,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/tag/ve-may-bay-ha-noi-di-han-quoc,retire_low_value,/tag/ve-may-bay-ha-noi-di-han-quoc,"Tag mỏng, 0 click và 2 impression, không có truy vấn cụ thể; loại bỏ để tránh giữ URL rác."
/thai-lion-air-uu-dai-giua-nam-ve-mot-chieu-sieu-re-chi-tu-35-usd,create_specific_landing,/thai-lion-air-uu-dai-giua-nam-ve-mot-chieu-sieu-re-chi-tu-35-usd,"Bài ưu đãi thai lion air có intent riêng; không có route đích tương đương hợp lệ, giữ URL để tạo landing chuyên biệt."
