source_path,recommendation_type,recommended_target_or_slug,rationale
/ve-may-bay-quoc-te/ve-may-bay-di-macao-gia-re,create_specific_landing,/ve-may-bay-quoc-te/ve-may-bay-di-macao-gia-re,"Nhu cầu tuyến Macau cụ thể; chưa có route tương đương, giữ URL để xây landing thay vì dồn về hub."
/5-ngay-vang-thang-7-ve-khu-hoi-quoc-te-vietnam-airlines-chi-tu-124-usd-2,create_specific_landing,/5-ngay-vang-thang-7-ve-khu-hoi-quoc-te-vietnam-airlines-chi-tu-124-usd-2,"Bài ưu đãi Vietnam Airlines, vé khứ hồi và thời điểm cụ thể; chưa có landing tương đương trong route hợp lệ."
/asiana-uu-dai-hang-thuong-gia-chi-tu-2288-usd-sieu-tiet-kiem,create_specific_landing,/asiana-uu-dai-hang-thuong-gia-chi-tu-2288-usd-sieu-tiet-kiem,"Intent ưu đãi hạng thương gia Asiana cụ thể; route khuyến mãi chung không tương đương, cần giữ URL."
/bamboo-airways-khuyen-mai-dong-gia-18-000-vnd,create_specific_landing,/bamboo-airways-khuyen-mai-dong-gia-18-000-vnd,"Intent khuyến mãi Bamboo Airways cụ thể; chưa có route đích tương đương, giữ URL để phục hồi nội dung."
/chi-tu-38-usd-ve-tiger-air-de-dang-du-lich-singapore-thang-11,create_specific_landing,/chi-tu-38-usd-ve-tiger-air-de-dang-du-lich-singapore-thang-11,"Tuyến, hãng và tháng bay cụ thể; không có route tương đương, không redirect về hub hãng chung."
/du-lich-han-quoc-sieu-tiet-kiem-cung-ve-cathay-pacific-khu-hoi-chi-tu-204-usd,create_specific_landing,/du-lich-han-quoc-sieu-tiet-kiem-cung-ve-cathay-pacific-khu-hoi-chi-tu-204-usd,"Nhu cầu du lịch Hàn Quốc gắn Cathay và vé khứ hồi; route cẩm nang chung không đủ tương đương."
/sieu-khuyen-mai-ve-vietjet-air-chi-tu-205000d-don-duong-bay-moi-ha-noi-yangon,create_specific_landing,/sieu-khuyen-mai-ve-vietjet-air-chi-tu-205000d-don-duong-bay-moi-ha-noi-yangon,"Tuyến Hà Nội–Yangon và ưu đãi Vietjet rất cụ thể; chưa có route tương đương để remap an toàn."
/tag/chuong-trinh-khuyen-mai-cua-vietnam-airlines,retire_low_value,/tag/chuong-trinh-khuyen-mai-cua-vietnam-airlines,"Trang tag mỏng, 0 click và chỉ 1 impression; không có intent độc lập đủ mạnh để duy trì hoặc redirect."
/tag/dai-ly-manlindo-air,retire_low_value,/tag/dai-ly-manlindo-air,"Tag đại lý mỏng, 0 click và 1 impression; không có route tương đương, nên loại khỏi migration có chủ đích."
/tag/dai-ly-vietnam-airlines,retire_low_value,/tag/dai-ly-vietnam-airlines,"Tag đại lý mỏng, 0 click và 1 impression; không nên redirect sang hub hãng vì intent không tương đương hoàn toàn."
/tag/dat-ve-may-bay-etihad-khu-hoi,retire_low_value,/tag/dat-ve-may-bay-etihad-khu-hoi,"Tag không có click, chỉ 1 impression; không có tín hiệu đủ để giữ taxonomy hoặc chuyển sang landing khác."
/tag/khuyen-mai-vietjet-ve-0-dong,retire_low_value,/tag/khuyen-mai-vietjet-ve-0-dong,"Tag ưu đãi mỏng, 0 click và 1 impression; giữ không tạo giá trị, không redirect file/tag sang nội dung chung." 
