source_path,recommendation_type,recommended_target_or_slug,rationale
/bamboo-airways-uu-dai-20-phi-mua-them-hanh-ly,remap_existing,/mua-them-hanh-ly-bamboo-airways,"Intent mua thêm hành lý Bamboo khớp route hãng hiện có; có 2 click và 98 impression."
/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-chicago-my,create_specific_landing,/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-chicago-my,"Nhu cầu vận chuyển thú cưng đến Chicago rất cụ thể; chưa có route thành phố tương đương, giữ URL để xây landing."
/doi-ve-may-bay-china-airlines-di-los-angeles,create_specific_landing,/doi-ve-may-bay-china-airlines-di-los-angeles,"Intent đổi vé China Airlines trên tuyến Los Angeles; route hãng hiện có không bao phủ điểm đến cụ thể, giữ URL."
/vietjet-air-uu-dai-20kg-hanh-ly-ky-gui-den-dai-loan-uc,create_specific_landing,/vietjet-air-uu-dai-20kg-hanh-ly-ky-gui-den-dai-loan-uc,"Nhu cầu hành lý Vietjet gắn Đài Loan và Úc; route hãng hiện có thiếu phạm vi điểm đến, giữ URL tạo landing."
/doi-ve-may-bay-qantas-airways,create_specific_landing,/doi-ve-may-bay-qantas-airways,"Intent đổi vé Qantas theo hãng; route đổi vé chung không tương đương đầy đủ, chưa có route Qantas, giữ URL."
/doi-ve-may-bay-jet-airways,create_specific_landing,/doi-ve-may-bay-jet-airways,"Intent đổi vé Jet Airways theo hãng; route đổi vé chung không tương đương đầy đủ, chưa có route hãng, giữ URL."
/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-dallas-my,create_specific_landing,/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-dallas-my,"Nhu cầu vận chuyển thú cưng đến Dallas rất cụ thể; chưa có route thành phố tương đương, giữ URL để xây landing."
/dai-loan-chinh-thuc-mien-phi-visa-cho-nguoi-da-tung-co-visa-dai-loan-tu-ngay-16,create_specific_landing,/dai-loan-chinh-thuc-mien-phi-visa-cho-nguoi-da-tung-co-visa-dai-loan-tu-ngay-16,"Intent là hướng dẫn chính sách miễn visa Đài Loan theo điều kiện; route visa chung không tương đương, giữ URL bài cụ thể."
/hanh-ly-han-che-van-chuyen-vietnam-airlines,remap_existing,/mua-them-hanh-ly-vietnam-airlines,"Intent quy định hành lý Vietnam Airlines khớp route hành lý hãng hiện có; có click và 83 impression."
/mua-them-hanh-ly-kenya-airlines,create_specific_landing,/mua-them-hanh-ly-kenya-airlines,"URL nhắm hành lý Kenya Airlines nhưng query nổi bật là vé đi Kenya; chưa có route hãng tương đương, giữ URL tránh mất nhu cầu."
/tuyet-chieu-sap-xep-hanh-ly-khi-di-may-bay,create_specific_landing,/tuyet-chieu-sap-xep-hanh-ly-khi-di-may-bay,"Intent hướng dẫn sắp xếp và bảo quản hành lý; route mua hành lý không tương đương, giữ URL bài hướng dẫn."
/vietnam-airlines-bo-sung-goi-hanh-ly-tra-truoc-10kg-tien-loi-cho-khach-hang,remap_existing,/mua-them-hanh-ly-vietnam-airlines,"Intent hành lý trả trước Vietnam Airlines khớp route hành lý hãng hiện có; có 1 click và 26 impression."
