source_path,recommendation_type,recommended_target_or_slug,rationale
/dat-mua-ve-may-bay-china-southern-airlines-di-los-angeles,create_specific_landing,/dat-mua-ve-may-bay-china-southern-airlines-di-los-angeles,"Nhu cầu cụ thể hãng và tuyến Los Angeles; chưa có route tương đương, nên giữ URL để xây landing riêng."
/lam-nao-de-ngu-ngon-tren-may-bay,remap_existing,/cam-nang-bay,"Bài hướng dẫn có intent cẩm nang bay; route đích hợp lệ và tương đương, dù dữ liệu chỉ có 1 impression."
/tag/dai-ly-ve-may-bay-gia-re-khang-vuong-booking,retire_low_value,/tag/dai-ly-ve-may-bay-gia-re-khang-vuong-booking,"Tag mỏng, không click và chỉ 1 impression; không có intent độc lập đủ giá trị để duy trì hoặc chuyển hướng."
/tag/thai-airways-km-ve-khu-hoi-di-thai-lan-chi-tu-175-usd,create_specific_landing,/tag/thai-airways-km-ve-khu-hoi-di-thai-lan-chi-tu-175-usd,"Có intent cụ thể về khuyến mãi Thai Airways và tuyến Thái Lan; chưa có route tương đương, giữ URL để tạo landing."
/uu-dai-cuoi-nam-ve-vietnam-airlines-chi-tu-399-000d,create_specific_landing,/uu-dai-cuoi-nam-ve-vietnam-airlines-chi-tu-399-000d,"Ưu đãi cụ thể của Vietnam Airlines; chưa có route đích tương đương, nên giữ URL để phát triển nội dung phù hợp."
/uu-dai-dac-biet-cung-vietjet-air-kham-pha-myanmar-chi-tu-205-000d,create_specific_landing,/uu-dai-dac-biet-cung-vietjet-air-kham-pha-myanmar-chi-tu-205-000d,"Nhu cầu cụ thể hãng, điểm đến Myanmar và giá; chưa có route tương đương, giữ URL để tạo landing."
/vietjet-khai-truong-duong-bay-moi-ha-noi-busan-ve-chi-tu-920-000d,create_specific_landing,/vietjet-khai-truong-duong-bay-moi-ha-noi-busan-ve-chi-tu-920-000d,"Nhu cầu cụ thể tuyến Hà Nội–Busan và Vietjet; chưa có route tương đương, giữ URL để xây landing."
/bay-my-canada-dang-cap-nam-2018-gia-ve-eva-air-khu-hoi-cuc-thap-tu-806-usd,create_specific_landing,/bay-my-canada-dang-cap-nam-2018-gia-ve-eva-air-khu-hoi-cuc-thap-tu-806-usd,"Intent cụ thể EVA Air, Mỹ–Canada và vé khứ hồi; chưa có route tương đương, giữ URL để tạo nội dung."
/bay-nhanh-cung-vietjet-air-khuyen-mai-giam-70-gia-ve,create_specific_landing,/bay-nhanh-cung-vietjet-air-khuyen-mai-giam-70-gia-ve,"Nhu cầu khuyến mãi Vietjet cụ thể; chưa có route tương đương, giữ URL để xây landing thay vì dồn về hub."
/black-friday-vietnam-airlines-khuyen-mai-giam-15-gia-ve,create_specific_landing,/black-friday-vietnam-airlines-khuyen-mai-giam-15-gia-ve,"Nhu cầu mùa vụ và hãng cụ thể; chưa có route tương đương, giữ URL để tạo landing nếu còn giá trị nội dung."
/chi-tu-113-usd-tan-huong-ky-nghi-tuyet-voi-o-uc,create_specific_landing,/chi-tu-113-usd-tan-huong-ky-nghi-tuyet-voi-o-uc,"Intent cụ thể về vé đi Úc và mức giá; chưa có route tương đương, giữ URL để xây landing chuyên biệt."
/dai-tiec-san-ve-vietjet-air-chi-tu-0-dong-bay-khap-the-gioi,create_specific_landing,/dai-tiec-san-ve-vietjet-air-chi-tu-0-dong-bay-khap-the-gioi,"Nhu cầu khuyến mãi Vietjet cụ thể; chưa có route tương đương, giữ URL để tạo nội dung thay vì redirect hub." 
