source_path,recommendation_type,recommended_target_or_slug,rationale
/khuyen-mai/page/127,remap_existing,/khuyen-mai,"Trang phân trang cùng intent khuyến mãi; route hub hợp lệ và phù hợp hơn để gom tín hiệu."
/don-thu-ron-rang-cung-ve-eva-air-di-va-canada-bay-tha-ga-chi-tu-831-usd,create_specific_landing,/don-thu-ron-rang-cung-ve-eva-air-di-va-canada-bay-tha-ga-chi-tu-831-usd,"Nhu cầu cụ thể vé EVA Air đi Canada; chưa có route tương đương, giữ URL để xây landing đúng truy vấn."
/vietjet-air-mo-duong-bay-thang-giua-viet-nam-va-uc,create_specific_landing,/vietjet-air-mo-duong-bay-thang-giua-viet-nam-va-uc,"Intent tuyến Vietjet Việt Nam–Úc rất cụ thể; route hãng bay chung không tương đương, cần giữ URL."
/cung-jetstar-san-ve-he-sieu-re-chi-tu-40k-bay-khap-the-gioi,create_specific_landing,/cung-jetstar-san-ve-he-sieu-re-chi-tu-40k-bay-khap-the-gioi,"Truy vấn tập trung giá vé Jetstar; chưa có landing ưu đãi tương đương nên giữ URL tạo nội dung."
/du-lich-troi-tay-cung-qatar-airways-gia-chi-tu-20-trieu-khu-hoi,remap_existing,/bay-qatar-airways-o-ha-noi-khong-can-voi-ve-khu-hoi-di-chau-au-chi-tu-17-600-000-d-sieu-tiet-kiem,"Cùng intent Qatar Airways và vé khứ hồi đi châu Âu; route đích hợp lệ và tương đương nhất."
/san-ve-may-di-anh-kham-pha-nhung-le-hoi-noi-tieng,create_specific_landing,/san-ve-may-di-anh-kham-pha-nhung-le-hoi-noi-tieng,"Nhu cầu vé đi Anh gắn du lịch/lễ hội; chưa có route đích cùng chủ đề, giữ URL để bảo toàn cơ hội."
/vietnam-airlines-khuyen-mai-khu-hoi-di-moscow-chi-tu-3-799-000d,create_specific_landing,/vietnam-airlines-khuyen-mai-khu-hoi-di-moscow-chi-tu-3-799-000d,"Ưu đãi Vietnam Airlines đi Moscow là intent tuyến và hãng cụ thể; hub khuyến mãi không đủ tương đương."
/vietnam-airlines-khuyen-mai-5-gia-ve-may-bay-cuoi-tuan,create_specific_landing,/vietnam-airlines-khuyen-mai-5-gia-ve-may-bay-cuoi-tuan,"Truy vấn ưu đãi Vietnam Airlines cuối tuần có chủ đề riêng; chưa có landing tương đương, không gom về hub."
/bamboo-airways-giam-gia-ve-may-bay-di-anh-duc-715-000-vnd,create_specific_landing,/bamboo-airways-giam-gia-ve-may-bay-di-anh-duc-715-000-vnd,"Intent Bamboo Airways và điểm đến Anh–Đức rất cụ thể; route hub khuyến mãi không thay thế được."
/tag/co-nen-dat-ve-may-bay-ban-dem,retain_asset,/tag/co-nen-dat-ve-may-bay-ban-dem,"Tag không có click và tín hiệu thấp; giữ URL như asset hiện hữu, tránh redirect tag sang trang nội dung khác intent."
/vietjet-air-uu-dai-ve-may-bay-di-singapore-dip-tet-2023,create_specific_landing,/vietjet-air-uu-dai-ve-may-bay-di-singapore-dip-tet-2023,"Ưu đãi Vietjet đi Singapore dịp Tết là nhu cầu tuyến/thời điểm cụ thể; chưa có route tương đương để remap."
/mua-them-hanh-ly-china-airlines-di-houston-my,remap_existing,/mua-them-hanh-ly-china-airlines,"Cùng intent dịch vụ mua thêm hành lý của China Airlines; route hợp lệ hiện có bao quát đúng dịch vụ."
