source_path,recommendation_type,recommended_target_or_slug,rationale
/tag/ve-may-bay-di-thai-lan,retire_low_value,/,Trang phân loại tag không có intent độc lập; loại bỏ để tránh cạnh tranh với trang vé máy bay tổng quát.
/nhung-luu-y-khi-bay-vietjet-vao-mua-cao-diem-tet,create_specific_landing,/nhung-luu-y-khi-bay-vietjet-vao-mua-cao-diem-tet,Nhu cầu cụ thể về Vietjet dịp Tết chưa có landing tương đương; giữ nguyên path để xây nội dung chuyên biệt.
/tag/ve-may-bay-cathay-pacific,retire_low_value,/,Trang tag Cathay là taxonomy mỏng, không có intent riêng đủ mạnh; loại bỏ thay vì chuyển sang landing chung.
/bay-cung-jetstar-truoc-thang-52018-gia-ve-mot-chieu-chi-tu-48k-chua-thue-phi,create_specific_landing,/bay-cung-jetstar-truoc-thang-52018-gia-ve-mot-chieu-chi-tu-48k-chua-thue-phi,Nhu cầu ưu đãi Jetstar cụ thể chưa có landing tương đương; giữ nguyên path để tạo landing phù hợp.
/tag/ve-qatar-airways-chi-tu-17-600-000-d,retire_low_value,/,Tag Qatar là trang phân loại, không tương đương landing ưu đãi cụ thể; loại bỏ để tránh tín hiệu trùng lặp.
/cathay-pacific-km-ve-thuong-gia-den-chi-tu-2-379-usd-uu-dai,create_specific_landing,/cathay-pacific-km-ve-thuong-gia-den-chi-tu-2-379-usd-uu-dai,Nhu cầu khuyến mãi hạng thương gia Cathay rất cụ thể, chưa có route tương đương; giữ nguyên path để xây landing.
/chi-tu-199-000d-khoanh-khac-vang-ve-vietnam-airlines,create_specific_landing,/chi-tu-199-000d-khoanh-khac-vang-ve-vietnam-airlines,Nhu cầu ưu đãi Vietnam Airlines cụ thể chưa có landing tương đương; giữ nguyên path để phục hồi intent.
/den-nhat-ban-nam-2018-tiet-kiem-hon-gia-khu-hoi-chi-tu-16-376-000-vnd-ve-all-nippon-airways,create_specific_landing,/den-nhat-ban-nam-2018-tiet-kiem-hon-gia-khu-hoi-chi-tu-16-376-000-vnd-ve-all-nippon-airways,Nhu cầu bay ANA đến Nhật cụ thể chưa có landing tương đương; giữ nguyên path để tạo nội dung đích.
/cung-gau-po-mua-ve-jetstar-chi-tu-11-000-dong,create_specific_landing,/cung-gau-po-mua-ve-jetstar-chi-tu-11-000-dong,Nhu cầu khuyến mãi Jetstar cụ thể chưa có landing tương đương; giữ nguyên path để xây landing chuyên biệt.
/jetstar-sieu-khuyen-mai-ve-chi-tu-68-000d-khai-truong-4-duong-bay-moi,create_specific_landing,/jetstar-sieu-khuyen-mai-ve-chi-tu-68-000d-khai-truong-4-duong-bay-moi,Ưu đãi khai trương Jetstar có intent riêng và chưa có route tương đương; giữ nguyên path để tạo landing.
/tag/vietnam-airlines-km-ve-chi-tu-99-usd,retire_low_value,/,Trang tag Vietnam Airlines là taxonomy mỏng; loại bỏ thay vì redirect sang trang hãng không cùng intent.
/trai-nghiem-mua-xuan-xu-han-cung-ve-korean-air-chi-tu-342-usd-khu-hoi,create_specific_landing,/trai-nghiem-mua-xuan-xu-han-cung-ve-korean-air-chi-tu-342-usd-khu-hoi,Nhu cầu trải nghiệm và ưu đãi Korean Air đến Hàn Quốc cụ thể chưa có landing tương đương; giữ nguyên path để xây nội dung.
