source_path,recommendation_type,recommended_target_or_slug,rationale
/kinh-nghiem-du-lich-nuoc-ngoai-khong-can-gioi-tieng-anh,create_specific_landing,/kinh-nghiem-du-lich-nuoc-ngoai-khong-can-gioi-tieng-anh,"Nhu cầu hướng dẫn du lịch cụ thể; chưa có route tương đương, giữ URL để xây nội dung chuyên biệt."
/jetstar-uu-dai-khung-3-ngay-vang-hang-ngan-ve-re-chi-tu-88-000d,create_specific_landing,/jetstar-uu-dai-khung-3-ngay-vang-hang-ngan-ve-re-chi-tu-88-000d,"Bài ưu đãi Jetstar có thời hạn và giá cụ thể; route khuyến mãi chung không tương đương, cần giữ URL."
/bay-quoc-te-cung-jetstar-pacific-chi-tu-11-vnd,create_specific_landing,/bay-quoc-te-cung-jetstar-pacific-chi-tu-11-vnd,Nhu cầu bay quốc tế theo hãng và ưu đãi cụ thể; chưa có landing tương đương nên không chuyển về hub.
/ve-qatar-kham-pha-mua-chau-au-de-dang-chi-tu-20600000d-khu-hoi,remap_existing,/bay-qatar-airways-o-ha-noi-khong-can-voi-ve-khu-hoi-di-chau-au-chi-tu-17-600-000-d-sieu-tiet-kiem,Cùng intent vé Qatar Airways đi châu Âu khứ hồi; route đích hợp lệ và tương đương trực tiếp.
/dat-mua-ve-may-bay-nippon-airways-di-san-francisco,create_specific_landing,/dat-mua-ve-may-bay-nippon-airways-di-san-francisco,"Nhu cầu đặt vé ANA đến San Francisco rất cụ thể; chưa có route đích tương đương, giữ URL để phát triển landing."
/tag/dat-ve-may-bay-qatar-airways,retire_low_value,/tag/dat-ve-may-bay-qatar-airways,"Tag mỏng không có click và không có truy vấn; không tạo giá trị tìm kiếm độc lập, nên loại khỏi migration."
/tag/san-ve-may-bay-gia-re-cua-vietnam-airlines,retire_low_value,/tag/san-ve-may-bay-gia-re-cua-vietnam-airlines,"Tag không có click, chỉ 11 impression và không có intent landing rõ ràng dù có một truy vấn; không nên chuyển sang hub."
/sieu-khuyen-mai-tu-vietnam-airlines-don-thu-quyen-ru,create_specific_landing,/sieu-khuyen-mai-tu-vietnam-airlines-don-thu-quyen-ru,Ưu đãi Vietnam Airlines là nhu cầu theo hãng và chiến dịch cụ thể; route khuyến mãi chung không đủ tương đương.
/thong-bao-quy-dinh-xuat-nhap-canh-doi-voi-cac-chuyen-bay-tu-han-quoc,create_specific_landing,/thong-bao-quy-dinh-xuat-nhap-canh-doi-voi-cac-chuyen-bay-tu-han-quoc,Hướng dẫn quy định nhập cảnh theo tuyến Hàn Quốc có intent riêng; chưa có route tương đương để remap.
/khuyen-mai-ve-may-bay-singapore-gia-re-tu-175-sgd,create_specific_landing,/khuyen-mai-ve-may-bay-singapore-gia-re-tu-175-sgd,Truy vấn tập trung vào mức giá 175 SGD và vé Singapore; cần landing cụ thể thay vì chuyển về trang khuyến mãi chung.
/vietnam-airlines-uu-dai-chuyen-bay-giua-ha-noi-va-sai-gon,create_specific_landing,/vietnam-airlines-uu-dai-chuyen-bay-giua-ha-noi-va-sai-gon,"Top queries xác nhận intent vé Vietnam Airlines Hà Nội–Sài Gòn; chưa có route tương đương, giữ URL để tạo landing."
/vietjet-air-sieu-khuyen-mai-ve-0-dong-di-dai-loan-han-quoc,create_specific_landing,/vietjet-air-sieu-khuyen-mai-ve-0-dong-di-dai-loan-han-quoc,"Top queries xác nhận nhu cầu vé Vietjet đi Đài Loan; ưu đãi và tuyến cụ thể cần landing riêng, không chuyển về hub."
