source_path,recommendation_type,recommended_target_or_slug,rationale
/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-newark-new-jersey-my,create_specific_landing,/dich-vu-dat-ve-may-bay-cho-thu-cung-cho-meo-di-newark-new-jersey-my,Nhu cầu đặt vé cho thú cưng và tuyến Newark cụ thể; chưa có route tương đương nên giữ URL để tạo landing riêng.
/uu-dai-dac-biet-giam-den-12-ve-di-quang-chau-cua-china-southern-airlines,create_specific_landing,/uu-dai-dac-biet-giam-den-12-ve-di-quang-chau-cua-china-southern-airlines,Intent ưu đãi China Southern đi Quảng Châu cụ thể; chưa có route tương đương nên không dồn về hub khuyến mãi.
/vietjet-khuyen-mai-ve-may-bay-0-dong-bay-di-cho-chi,create_specific_landing,/vietjet-khuyen-mai-ve-may-bay-0-dong-bay-di-cho-chi,Intent khuyến mãi Vietjet và tuyến Campuchia cụ thể; chưa có route tương đương nên giữ URL tạo landing riêng.
/jetstar-mo-ban-ve-chi-tu-38-000d-chao-mung-duong-bay-ha-noi-buon-ma-thuot,create_specific_landing,/jetstar-mo-ban-ve-chi-tu-38-000d-chao-mung-duong-bay-ha-noi-buon-ma-thuot,Intent ưu đãi Jetstar trên tuyến Hà Nội–Buôn Ma Thuột cụ thể; chưa có route tương đương nên giữ URL.
/etihad-uu-dai-sap-san-ve-khu-hoi-chi-tu-1049-usd-bay-khap-the-gioi,create_specific_landing,/etihad-uu-dai-sap-san-ve-khu-hoi-chi-tu-1049-usd-bay-khap-the-gioi,Intent ưu đãi Etihad khứ hồi đi khắp thế giới; chưa có route tương đương nên giữ URL tạo landing riêng.
/eva-air-mo-ban-ve-tu-tp-ho-chi-minh-den-vienna-nuoc-ao-gia-chi-tu-566-usd,create_specific_landing,/eva-air-mo-ban-ve-tu-tp-ho-chi-minh-den-vienna-nuoc-ao-gia-chi-tu-566-usd,Intent giá vé EVA Air từ TP.HCM đi Vienna cụ thể; chưa có route tương đương nên giữ URL.
/truy-lung-cac-dia-diem-vui-choi-halloween-o-ha-noi,create_specific_landing,/truy-lung-cac-dia-diem-vui-choi-halloween-o-ha-noi,Intent hướng dẫn địa điểm vui chơi Halloween tại Hà Nội; không có route tương đương nên giữ URL.
/sieu-re-ve-air-asia-giam-den-50-mung-quoc-khanh-29,create_specific_landing,/sieu-re-ve-air-asia-giam-den-50-mung-quoc-khanh-29,Intent ưu đãi AirAsia giảm giá dịp Quốc khánh; chưa có route tương đương nên giữ URL.
/chinh-sach-doi-tra-hang-va-hoan-tien-ve,create_specific_landing,/chinh-sach-doi-tra-hang-va-hoan-tien-ve,Intent chính sách đổi trả và hoàn tiền vé; chưa có route tương đương nên giữ URL tạo landing riêng.
/eva-air-uu-dai-cuoi-tuan-di-dai-bac-hang-elite-class-gia-chi-tu-517-usd-khu-hoi,create_specific_landing,/eva-air-uu-dai-cuoi-tuan-di-dai-bac-hang-elite-class-gia-chi-tu-517-usd-khu-hoi,Intent ưu đãi EVA Air đi Đài Bắc hạng Elite; chưa có route tương đương nên giữ URL.
/vietjet-air-uu-dai-20-ve-may-bay-den-le-hoi-holi-an-do,create_specific_landing,/vietjet-air-uu-dai-20-ve-may-bay-den-le-hoi-holi-an-do,Intent ưu đãi Vietjet đi Ấn Độ gắn lễ Holi; chưa có route tương đương nên giữ URL.
/don-he-ruc-ro-bamboo-airways-khuyen-mai-ve-may-bay-chi-36-000-vnd,create_specific_landing,/don-he-ruc-ro-bamboo-airways-khuyen-mai-ve-may-bay-chi-36-000-vnd,Intent khuyến mãi Bamboo Airways cụ thể; chưa có route tương đương nên giữ URL tạo landing riêng.
