source_path,recommendation_type,recommended_target_or_slug,rationale
/uu-dai-mua-thu-giam-gia-15-hanh-trinh-viet-nam-london,create_specific_landing,/uu-dai-mua-thu-giam-gia-15-hanh-trinh-viet-nam-london,0 click và 10 impression nhưng intent khuyến mãi theo tuyến London cụ thể; chưa có route tương đương để remap.
/chang-bay-noi-chuyen-di-han-quoc-tu-anh-duc-duoc-mo-ban-bamboo-airways,create_specific_landing,/chang-bay-noi-chuyen-di-han-quoc-tu-anh-duc-duoc-mo-ban-bamboo-airways,Intent thông tin chuyến bay và hãng Bamboo rất cụ thể; route hãng chung không tương đương nên giữ URL để xây landing.
/tag/ve-bay-gia-re-khang-vuong-booking,retire_low_value,/tag/ve-bay-gia-re-khang-vuong-booking,0 click và chỉ truy vấn thương hiệu; đây là tag mỏng, không có intent hữu ích riêng để giữ hoặc chuyển hướng.
/uu-dai-dac-biet-ve-asiana-mua-cuoi-nam-di-my-gia-chi-tu-546-usd,create_specific_landing,/uu-dai-dac-biet-ve-asiana-mua-cuoi-nam-di-my-gia-chi-tu-546-usd,Truy vấn nêu rõ Asiana và vé đi Mỹ từ 546 USD; không có landing tương đương nên giữ URL và tạo nội dung cụ thể.
/rinh-ve-0-dong-bay-ha-noi-cao-hung-me-say-kham-pha-xu-dai-cung-vietjet-air,create_specific_landing,/rinh-ve-0-dong-bay-ha-noi-cao-hung-me-say-kham-pha-xu-dai-cung-vietjet-air,Top query xác nhận tuyến Hà Nội–Cao Hùng; route hãng hoặc hub không tương đương với nhu cầu tuyến cụ thể.
/cung-eva-air-du-lich-mua-thu-new-york-voi-ve-chi-tu-987-usd,create_specific_landing,/cung-eva-air-du-lich-mua-thu-new-york-voi-ve-chi-tu-987-usd,Slug thể hiện hãng EVA và tuyến New York với giá cụ thể; dữ liệu query lệch, chưa đủ căn cứ remap sang route khác.
/giam-20-gia-ve-noi-dia-khuyen-mai-tu-vietnam-airlines,create_specific_landing,/giam-20-gia-ve-noi-dia-khuyen-mai-tu-vietnam-airlines,Intent khuyến mãi Vietnam Airlines cụ thể; route khuyến mãi chung làm mất tín hiệu hãng nên cần landing riêng.
/bay-manila-sydney-thoa-thich-cung-ve-cebu-pacific-chi-tu-65-usd,create_specific_landing,/bay-manila-sydney-thoa-thich-cung-ve-cebu-pacific-chi-tu-65-usd,Top query gắn Cebu Pacific và đại lý; slug nêu tuyến Manila–Sydney, không có route tương đương để chuyển hướng an toàn.
/vietnam-airlines-he-ruc-ro-uu-dai-tha-ga,create_specific_landing,/vietnam-airlines-he-ruc-ro-uu-dai-tha-ga,Intent ưu đãi mùa hè của Vietnam Airlines; route khuyến mãi chung không bảo toàn đầy đủ chủ đề hãng.
/khuyen-mai-midnight-sales-vietnam-airlines-giam-20-gia-ve,create_specific_landing,/khuyen-mai-midnight-sales-vietnam-airlines-giam-20-gia-ve,Query “midnight sales” và slug đều chỉ chương trình giảm giá Vietnam Airlines; nên giữ URL để phát triển landing chuyên biệt.
/tag/book-ve-may-bay-di-malaysia,retire_low_value,/tag/book-ve-may-bay-di-malaysia,0 click và không có top query; tag không cung cấp intent đủ rõ để chuyển hướng sang hub vé máy bay.
/jetstar-chao-thang-8-voi-gia-ve-mot-chieu-chi-tu-140-000d,create_specific_landing,/jetstar-chao-thang-8-voi-gia-ve-mot-chieu-chi-tu-140-000d,Intent ưu đãi Jetstar và vé một chiều theo giá cụ thể; route hãng chung không tương đương, cần giữ URL tạo nội dung.
