source_path,recommendation_type,recommended_target_or_slug,rationale
/air-asia-khuyen-mai-ve-du-xuan-bay-ngay-chi-tu-4-usd,create_specific_landing,/air-asia-khuyen-mai-ve-du-xuan-bay-ngay-chi-tu-4-usd,"Nhu cầu khuyến mãi AirAsia cụ thể; 9 impression nhưng chưa có route tương đương, giữ URL để xây landing."
/bao-tang-han-quoc-dia-diem-khong-bo-qua-khi-di-du-lich,create_specific_landing,/bao-tang-han-quoc-dia-diem-khong-bo-qua-khi-di-du-lich,"Bài hướng dẫn điểm đến Hàn Quốc; 9 impression, không có route bài viết tương đương nên giữ URL tạo nội dung."
/tag/ve-may-bay-di-da-lat-gia-re,retire_low_value,/tag/ve-may-bay-di-da-lat-gia-re,"Tag mỏng, 0 click và truy vấn chỉ là site search; không có tín hiệu intent đủ mạnh để giữ hoặc chuyển hướng."
/5-trai-nghiem-kho-quen-khi-den-co-hue,create_specific_landing,/5-trai-nghiem-kho-quen-khi-den-co-hue,"Bài nội dung điểm đến Huế có intent riêng; 9 impression và chưa có route tương đương, giữ URL để phát triển."
/tag/san-ve-may-bay-gia-re-cua-cebu-pacific,remap_existing,/dai-ly-phong-ve-cebu-pacific,"Truy vấn nêu đại lý Cebu Pacific; route đại lý hãng hợp lệ khớp intent hơn tag và không làm mất nhu cầu hãng."
/tag/ve-may-bay-asiana,remap_existing,/dai-ly-phong-ve-asiana-airlines,"Truy vấn là đại lý vé Asiana Airlines; route đại lý Asiana hợp lệ có intent tương đương, thay tag mỏng."
/khuyen-mai-lon-tu-bamboo-airways-combo-mua-thu-vi-vu-khap-chon,create_specific_landing,/khuyen-mai-lon-tu-bamboo-airways-combo-mua-thu-vi-vu-khap-chon,"Nhu cầu khuyến mãi Bamboo cụ thể; 9 impression và không có landing tương đương, giữ URL để xây nội dung chuyên biệt."
/ron-rang-du-xuan-2018-ve-khu-hoi-vietnam-airlines-chi-tu-399-000-vnd-tiet-kiem,create_specific_landing,/ron-rang-du-xuan-2018-ve-khu-hoi-vietnam-airlines-chi-tu-399-000-vnd-tiet-kiem,"Truy vấn gắn Vietnam Airlines, giá và tuyến Vinh–Sài Gòn; intent cụ thể, chưa có route đích tương đương nên giữ URL."
/sieu-uu-dai-kham-pha-viet-nam-khi-bay-tu-perth,create_specific_landing,/sieu-uu-dai-kham-pha-viet-nam-khi-bay-tu-perth,"Landing khuyến mãi theo điểm đi Perth có nhu cầu riêng; 9 impression, chưa có route tương đương nên giữ URL."
/ve-may-bay-di-nha-trang,remap_existing,/ve-may-bay-di-nha-trang,"Route đích tồn tại đúng bằng source_path và khớp intent vé máy bay đi Nha Trang; giữ route hợp lệ, không đổi sang hub chung."
/8-3-ngot-ngao-cung-vietjet-deal-sale-khong-the-bo-lo,create_specific_landing,/8-3-ngot-ngao-cung-vietjet-deal-sale-khong-the-bo-lo,"Nhu cầu sale Vietjet theo dịp 8/3; truy vấn có mã khuyến mãi, chưa có route tương đương nên giữ URL tạo landing."
/tag/chuong-trinh-km-cua-vietnam-airlines,retire_low_value,/tag/chuong-trinh-km-cua-vietnam-airlines,"Tag chương trình khuyến mãi mỏng, 0 click và chỉ 8 impression; không đủ tín hiệu để duy trì hoặc chuyển hướng hữu ích."
