source_path,recommendation_type,recommended_target_or_slug,rationale
/tuyen-dung-nhan-vien-seo-co-kinh-nghiem-luong-tot,create_specific_landing,/tuyen-dung-nhan-vien-seo-co-kinh-nghiem-luong-tot,"Intent tuyển dụng và lương SEO; có impression, không có route tương đương nên giữ URL tạo landing riêng."
/tung-bung-khuyen-mai-ve-air-asia-chi-tu-4-usd,create_specific_landing,/tung-bung-khuyen-mai-ve-air-asia-chi-tu-4-usd,"Khuyến mãi AirAsia cụ thể; không có route hãng/ưu đãi tương đương trong danh sách nên giữ URL tạo landing riêng."
/chuong-trinh-khuyen-mai-hap-dan-danh-cho-hang-ve-business-cua-vietjet,create_specific_landing,/chuong-trinh-khuyen-mai-hap-dan-danh-cho-hang-ve-business-cua-vietjet,"Nhu cầu hạng Business Vietjet cụ thể từ truy vấn; hub khuyến mãi không tương đương nên giữ URL."
/bamboo-airways-mung-3-duong-bay-moi-khuyen-mai-chi-tu-199-000-vnd,create_specific_landing,/bamboo-airways-mung-3-duong-bay-moi-khuyen-mai-chi-tu-199-000-vnd,"Khuyến mãi Bamboo và đường bay mới là intent cụ thể; chưa có route tương đương nên tạo landing tại URL cũ."
/tag/chuong-trinh-km-cua-vietjet-air,retire_low_value,/tag/chuong-trinh-km-cua-vietjet-air,"Tag mỏng, không click và truy vấn chỉ là site search; không có intent hữu ích để giữ hoặc chuyển hướng."
/vietnam-airlines-cho-ngoi-thoai-mai-hanh-trinh-nhu-y,create_specific_landing,/vietnam-airlines-cho-ngoi-thoai-mai-hanh-trinh-nhu-y,"Intent chỗ ngồi Vietnam Airlines riêng biệt; route hãng bay chung không đủ tương đương nên giữ URL tạo nội dung."
/ngay-doi-7-7-vietjet-air-sale-77-gia-ve-may-bay,create_specific_landing,/ngay-doi-7-7-vietjet-air-sale-77-gia-ve-may-bay,"Chương trình sale Vietjet theo ngày cụ thể; không có route tương đương nên giữ URL và tạo landing."
/vietnam-airlines-khuyen-mai-he-di-nhat-ban-khu-hoi-chi-tu-8-700-000d,create_specific_landing,/vietnam-airlines-khuyen-mai-he-di-nhat-ban-khu-hoi-chi-tu-8-700-000d,"Khuyến mãi Vietnam Airlines đi Nhật và hạng thương gia là intent cụ thể; hub không tương đương."
/vietnam-airlines-tam-dung-ban-hanh-ly-tra-truoc-mot-chuyen-bay-tu-nhat,remap_existing,/mua-them-hanh-ly-vietnam-airlines,"Intent hành lý trả trước Vietnam Airlines khớp trực tiếp route hợp lệ; truy vấn VN341/VN351 củng cố chủ đề dịch vụ hành lý."
/china-airlines-uu-dai-tha-ga-bay-ra-the-gioi-tu-ha-noi,create_specific_landing,/china-airlines-uu-dai-tha-ga-bay-ra-the-gioi-tu-ha-noi,"Ưu đãi China Airlines từ Hà Nội là nhu cầu hãng và tuyến cụ thể; route khuyến mãi chung không tương đương."
/ban-da-biet-quy-dinh-hanh-ly-qua-co-jetstar,create_specific_landing,/ban-da-biet-quy-dinh-hanh-ly-qua-co-jetstar,"Intent quy định hành lý quá cỡ Jetstar cụ thể; chỉ có route hành lý chung, không đủ tương đương nên giữ URL."
/giam-35-gia-ve-khuyen-mai-dau-thang-gia-tot-tu-vietnam-airlines,create_specific_landing,/giam-35-gia-ve-khuyen-mai-dau-thang-gia-tot-tu-vietnam-airlines,"Khuyến mãi Vietnam Airlines theo thời điểm và truy vấn mã giảm giá; hub khuyến mãi chung không giữ đủ intent."
