source_path,recommendation_type,recommended_target_or_slug,rationale
/giam-30-cung-vietnam-airlines-kham-pha-di-san-the-gioi,create_specific_landing,/giam-30-cung-vietnam-airlines-kham-pha-di-san-the-gioi,"Nhu cầu cụ thể về khuyến mãi Vietnam Airlines; impression thấp, chưa có route tương đương nên giữ URL để xây landing riêng."
/https-aivivu-com-du-lich-tha-ga-cung-vietjet-air-voi-1-800-000-ve-0-dong,create_specific_landing,/https-aivivu-com-du-lich-tha-ga-cung-vietjet-air-voi-1-800-000-ve-0-dong,"Bài/ưu đãi Vietjet cụ thể, không có route tương đương; giữ nguyên URL để tạo landing thay vì chuyển về hub."
/uu-dai-ve-jetstar-cuoi-tuan-chi-tu-58-000d-mung-dai-le-3004,create_specific_landing,/uu-dai-ve-jetstar-cuoi-tuan-chi-tu-58-000d-mung-dai-le-3004,"Ý định khuyến mãi Jetstar theo thời điểm; chưa có trang đích tương đương, nên tạo landing tại URL hiện có."
/tag/dat-ve-may-bay-di-sai-gon,retire_low_value,/tag/dat-ve-may-bay-di-sai-gon,"Tag mỏng, không click và chỉ 2 impression; không có tín hiệu truy vấn đủ mạnh để giữ hoặc chuyển hướng."
/tag/ve-may-bay-khu-hoi-di-nhat-ban,retire_low_value,/tag/ve-may-bay-khu-hoi-di-nhat-ban,"Tag mỏng về vé khứ hồi Nhật, không click và chỉ 2 impression; chưa đủ giá trị để duy trì route riêng."
/trai-nghiem-mua-tai-thai-lan-malaysia-chi-tu-8-usd,create_specific_landing,/trai-nghiem-mua-tai-thai-lan-malaysia-chi-tu-8-usd,"Nội dung du lịch và mức giá cụ thể cho Thái Lan/Malaysia; chưa có route tương đương nên giữ URL để phát triển."
/vo-tu-kham-khong-lo-ve-gia-cung-malindo-air-bay-khap-chau-voi-ve-bay-chi-tu-89-usd,create_specific_landing,/vo-tu-kham-khong-lo-ve-gia-cung-malindo-air-bay-khap-chau-voi-ve-bay-chi-tu-89-usd,"Ý định ưu đãi và hãng Malindo rõ ràng, có truy vấn muavemaybay; không có route tương đương nên tạo landing riêng."
/tag/gia-ve-may-bay-jetstar-khu-hoi,retire_low_value,/tag/gia-ve-may-bay-jetstar-khu-hoi,"Tag giá vé Jetstar, không click và chỉ 2 impression; không nên chuyển tag mỏng sang trang vé chung."
/du-lich-philippines-voi-ve-cebu-pacific-sieu-re-chi-tu-59-usd,create_specific_landing,/du-lich-philippines-voi-ve-cebu-pacific-sieu-re-chi-tu-59-usd,"Nhu cầu cụ thể về Philippines và Cebu Pacific; chưa có route tương đương, cần giữ URL để tạo nội dung đúng intent."
/sinh-nhat-website-bamboo-airways-khuyen-mai-ngan-uu-dai,create_specific_landing,/sinh-nhat-website-bamboo-airways-khuyen-mai-ngan-uu-dai,"Truy vấn có liên quan website Bamboo và chủ đề khuyến mãi sinh nhật; chưa có landing tương đương nên giữ URL."
/bamboo-airways-giam-gia-ve-may-bay-di-han-quoc-nhat-ban-dai-loan,create_specific_landing,/bamboo-airways-giam-gia-ve-may-bay-di-han-quoc-nhat-ban-dai-loan,"Ý định hãng Bamboo và các điểm đến Đông Á rất cụ thể; route khuyến mãi chung không tương đương, nên tạo landing riêng."
/sieu-khuyen-mai-300-000-ve-vietjet-0-dong-bay-khap-dong-nam,create_specific_landing,/sieu-khuyen-mai-300-000-ve-vietjet-0-dong-bay-khap-dong-nam,"Ưu đãi Vietjet và phạm vi Đông Nam Á cụ thể; chưa có route tương đương, giữ URL để bảo toàn intent."
