source_path,recommendation_type,recommended_target_or_slug,rationale
/ve-may-bay-quoc-te/ve-may-bay-di-thai-lan-gia-re,create_specific_landing,/ve-may-bay-quoc-te/ve-may-bay-di-thai-lan-gia-re,"Nhu cầu tuyến Thái Lan cụ thể; chỉ 2 impression và chưa có route tương đương, giữ URL để tạo landing."
/bay-ngay-voi-ve-etihad-airways-chi-tu-579-usd-khu-hoi-khap-the-gioi,create_specific_landing,/bay-ngay-voi-ve-etihad-airways-chi-tu-579-usd-khu-hoi-khap-the-gioi,"Bài/ưu đãi theo hãng Etihad cụ thể; chưa có route tương đương, không dồn vào cẩm nang chung."
/vietjet-air-khuyen-mai-ve-may-bay-di-dong-bac-a,create_specific_landing,/vietjet-air-khuyen-mai-ve-may-bay-di-dong-bac-a,"Intent khuyến mãi Vietjet theo khu vực Đông Bắc Á; chưa có landing tương đương, giữ URL để phát triển."
/khuyen-mai-vietnam-airlines-dong-gia-26-000-vnd-muon-van-tien-ich,create_specific_landing,/khuyen-mai-vietnam-airlines-dong-gia-26-000-vnd-muon-van-tien-ich,"Ưu đãi Vietnam Airlines cụ thể; route khuyến mãi chung không đủ tương đương, giữ URL và cập nhật nội dung."
/tag/khuyen-mai-cathay-pacific,retire_low_value,/tag/khuyen-mai-cathay-pacific,"Tag mỏng, không click, chỉ 2 impression và không tạo intent độc lập; không redirect sang hub khuyến mãi."
/chao-2017-ve-emirates-uu-dai-toan-mang-bay-gia-chi-tu-2-968-000d,create_specific_landing,/chao-2017-ve-emirates-uu-dai-toan-mang-bay-gia-chi-tu-2-968-000d,"Ưu đãi Emirates cụ thể dù cũ; chưa có route tương đương, giữ URL để xử lý nội dung thay vì redirect chung."
/tag/cam-nang-hanh-ly-cam-van-chuyen-tren-chuyen-bay-vietjet-air,retire_low_value,/tag/cam-nang-hanh-ly-cam-van-chuyen-tren-chuyen-bay-vietjet-air,"Tag mỏng không click; không chuyển file/tag sang trang dịch vụ vì intent và định dạng không tương đương."
/tag/quy-dinh-hoan-doi-ve-may-bay-vietjet-air-ban-nen-biet,create_specific_landing,/tag/quy-dinh-hoan-doi-ve-may-bay-vietjet-air-ban-nen-biet,"Nhu cầu quy định hoàn đổi vé Vietjet cụ thể; route đổi ngày không bao phủ đầy đủ, giữ URL để tạo nội dung đúng intent."
/dich-vu-ho-tro-nguoi-khuyet-tat-khi-bay-cua-jetstar,create_specific_landing,/dich-vu-ho-tro-nguoi-khuyet-tat-khi-bay-cua-jetstar,"Intent dịch vụ hỗ trợ hành khách khuyết tật theo Jetstar; chưa có route tương đương, cần landing riêng."
/chi-tu-59-usd-ve-cebu-pacific-kham-pha-thien-nhien-philippines,create_specific_landing,/chi-tu-59-usd-ve-cebu-pacific-kham-pha-thien-nhien-philippines,"Ưu đãi Cebu Pacific và điểm đến Philippines cụ thể; chưa có route tương đương, giữ URL để bảo toàn intent."
/hang-hang-khong-air-asia-giam-20-gia-ve-may-bay-di-malaysia,create_specific_landing,/hang-hang-khong-air-asia-giam-20-gia-ve-may-bay-di-malaysia,"Ưu đãi AirAsia theo tuyến Malaysia; route vé máy bay chung không tương đương, cần landing cụ thể dù hiện chỉ 2 impression."
/phan-khich-voi-ve-tu-880-000d-mung-duong-bay-moi-nha-trang-seoul-cung-vietjet,create_specific_landing,/phan-khich-voi-ve-tu-880-000d-mung-duong-bay-moi-nha-trang-seoul-cung-vietjet,"Intent tuyến Nha Trang–Seoul và Vietjet rất cụ thể; chưa có route đích tương đương, giữ URL để tạo landing."
